13263; Designing Judicious Interactions for Cognitive Assistance: The Acts of Assistance Approach
13264; Creating Human-Machine Synergy in Negotiation Support Systems: Towards the Pocket Negotiator
13265; Um Prospecto de Sistemas Colaborativos: Modelos e Frameworks
13266; The Establishment and Research of an Evaluation Model Based on Network Analytic Hierarchy Process
13267; Should Do, Can Do, Can Know: Sustainability and Other Reflections on One Hundred and One Interaction Design Projects
13268; Ressources de Connaissances Dans Les Ateliers de Fabrication: Objectifs et D\'{e}fis: Knowledge Resources in Fabrication Workshops: Objectives and Challenges
13269; Report on the Quantum Information Access and Retrieval Theory Winter School
13270; Designing Alternative Form-Autocompletion Tools to Enhance Privacy Decision Making and Prevent Unintended Disclosure
13271; Query Interface for Smart City Internet of Things Data Marketplaces: A Case Study
13272; A Digital Collaborative Platform for the Silver Economy: Functionalities Required by Stakeholders in a Multinational Baltic Sea Region Project
13273; The Entoptic Field Camera as Metaphor-Driven Research-through-Design with AI Technologies
13274; Para Cima y Pa’ Abajo: Building Bridges Between HCI Research in Latin America and in the Global North
13275; Embodied Participation: (Re)Situating Bodies in Collaborative Research
13276; Report on the Workshop on Personal Knowledge Graphs (PKG 2021) at AKBC 2021
13277; Producing and Consuming Instructional Material in Manufacturing Contexts: Evaluation of an AR-Based Cyber-Physical Production System for Supporting Knowledge and Expertise Sharing
13278; Interrupting Merit, Subverting Legibility: Navigating Caste In ‘Casteless’ Worlds of Computing
13279; Informing Age-Appropriate AI: Examining Principles and Practices of AI for Children
13280; “It’s Kind of Like Code-Switching�?: Black Older Adults’ Experiences with a Voice Assistant for Health Information Seeking
13281; Artificial Intelligence for Synthetic Biology
13282; """I Felt a Little Crazy Following a 'Doll'"": Investigating Real Influence of Virtual Influencers on Their Followers"
13283; Towards Building an Interactive Evaluation Framework for Decision-Makers to Manage Large Crowd
13284; Conceptualising Sound-Driven Design: An Exploratory Discourse Analysis
13285; How Design Researchers Interpret Probes: Understanding the Critical Intentions of a Designerly Approach to Research
13286; """Am I Doing This All Wrong?"": Challenges and Opportunities in Family Information Management"
13287; Information Extraction Tasks in Public Administration Domain: ISIDA-T Natural Language Processing System
13288; Index
13289; Privacy Concerns of Multimodal Sensor Systems
13290; Commercialization of Multimodal Systems
13291; Multimodal Dialogue Processing for Machine Translation
13292; Embedded Multimodal Interfaces in Robotics: Applications, Future Trends, and Societal Implications
13293; Automotive Multimodal Human-Machine Interface
13294; Medical and Health Systems
13295; Multimodal Databases
13296; Standardized Representations and Markup Languages for Multimodal Interaction
13297; Early Integration for Movement Modeling in Latent Spaces
13298; Nonverbal Behavior in Multimodal Performances
13299; Challenge Discussion: Advancing Multimodal Dialogue
13300; Software Platforms and Toolkits for Building Multimodal Systems and Applications
13301; Situated Interaction
13302; Multimodal Conversational Interaction with Robots
13303; Multimodal Integration for Interactive Conversational Systems
13304; Introduction: Toward the Design, Construction, and Deployment of Multimodal-Multisensor Interfaces
13305; Preface
13306; Substantive Legal Software Quality: A Gathering Storm?
13307; The Future of IT Work
13308; A Meta-Model for Information Systems Quality: A Mixed Study of the Financial Sector
13309; Is There an AI Cosmology?
13310; The Agave Platform: An Open, Science-as-a-Service Platform for Digital Science
13311; Values in Repair
13312; A Comprehensive Methodology for Establishing and Sustaining Government Chief Information Officer Function
13313; Materials, Materiality, and Media
13314; Evaluation of a Domain-Aware Approach to User Model Interoperability
13315; What Should i Understand? The Concept of Shift of Understanding, a Quote-Based Analysis
13316; An Approach to Designing Interactive Decision Aid for Cardiac Patients
13318; Explaining Culture: An Outline of a Theory of Socio-Technical Interactions
13319; Studying Team Shared Mental Models
13320; Challenges to E-Government in Africa South of Sahara: A Critical View, and Provisional Notes for a Research Agenda
13321; Comparison and Justification of Science and Technology Needs for Modeling and Simulation across the Department of Defense
13322; Tutorial and Workshop on Knowledge Management in Public Administration
13323; Towards a Common Understanding of Sustainable Software Development
13324; Overcoming Legacy Bias: Re-Designing Gesture Interactions in Virtual Reality With a San Community in Namibia
13325; Understanding Barriers and Design Opportunities to Improve Healthcare and QOL for Older Adults through Voice Assistants
13326; Design (In)Actions
13327; A Content Management Perspective on Fact-Checking
13328; Deriving a Unified Fault Taxonomy for Event-Based Systems
13329; XML Security in Healthcare Web Systems
13330; The FIRE 2008 Evaluation Exercise
13331; The Infrastructure Problem in HCI
13332; Self-* e-Nursing: A New Idea in Nursing
13333; Social Contexts, Agency, and Conflicts: Exploring Critical Aspects of Design for Future Smart Home Technologies
13334; Mitigating Matching Scarcity in Recruitment Recommendation Domains
13335; Summary of the 2019 International Conference on Software and System Processes (ICSSP 2019)
13336; Acrobats and Safety-Nets: Problematizing Large-Scale Agile Software Development
13337; Fluid Transformers and Creative Analogies: Exploring Large Language Models’ Capacity for Augmenting Cross-Domain Analogical Creativity
13338; Comparing Norm-Based and Role-Based Strategies for Robot Communication of Role-Grounded Moral Norms
13339; Dealing with Digital Service Closure
13340; Building Ethical Distributed Teams through Sustained Attention to Infrastructure
13341; A Conversational Approach for Modifying Service Mashups in IoT Environments
13342; Design and Implementation of Intelligent Simulation Drill System of Power Communication Access Network and Transmission Network
13343; Exploring Machine-like Behaviors for Socially Acceptable Robot Navigation in Elevators
13344; Production-Level Artificial Intelligence Applications in Semiconductor Manufacturing
13345; "From Pattern Language to Pattern Literacy: The Biosemiotic Underpinnings of ""Patterning"" and ""Languaging"""
13346; The Theory, Practice, and Ethical Challenges of Designing a Diversity-Aware Platform for Social Relations
13347; Technology Readiness Revisited: A Proposal for Extending the Scope of Impact Assessment of European Public Services
13348; A Declarative PCG Tool for Casual Users
13349; Applying Ability-Based Design Principles to Adaptive Outdoor Activities
13350; Should I Agree? Delegating Consent Decisions Beyond the Individual
13351; An Autonomy-Perspective on the Design of Assistive Technology Experiences of People with Multiple Sclerosis
13352; Employee Retention and Turnover in Global Software Development: Comparing in-House Offshoring and Offshore Outsourcing
13353; Concept Analysis in Programming Language Research: Done Well It is All Right
13354; "Evaluation of Programmable Domestic Eco-Systems: ""Living in It"" as an Experimental Method"
13355; Permaculture as a Foundation for Sustainable Interaction Design and UX
13356; """Interview with Things"": A First-Thing Perspective to Understand the Scooter's Everyday Socio-Material Network in Taiwan"
13357; Implicit Communication in a Joint Action
13358; """They're All Going out to Something Weird"": Workflow, Legacy and Metadata in the Music Production Process"
13359; Migrating EGovernment Services in the Cloud: A Capability Modelling Approach
13360; Local Villages in a Globally Connected Structure: A Case Study of Social Enterprise Media in the Multinational Workplace
13361; A Multimodal Annotation Schema for Non-Verbal Affective Analysis in the Health-Care Domain
13362; The Visual Thinking Gallery: A Five Year Retrospective
13363; Placing in Age: Transitioning to a New Home in Later Life
13364; Structuring Future Social Relations: The Politics of Care in Participatory Practice
13365; Providing Recommendations for Horizontal Career Change
13366; Design of Knowledge Management Systems
13367; Trust and Matching Algorithms for Selecting Suitable Agents
13368; Conceptualizing and Advancing Research Networking Systems
13369; Matchmaking in P2p E-Marketplaces: Soft Constraints and Compromise Matching
13370; Of Categorizers and Describers: An Evaluation of Quantitative Measures for Tagging Motivation
13371; Nonlinear News Production and Consumption: A Collaborative Approach
13372; Using NLG to Help Language-Impaired Users Tell Stories and Participate in Social Dialogues
13373; The DYONIPOS Innovation Framework: Research and Practice Hand in Hand
13374; Participation in Design Things
13375; Digital Budgets for Town Administrations: Participation, Transparency and Reverse Process Engineering
13377; The Importance of a Comprehensive and Integrative View of Modeling and Simulation
13378; Evaluating and Integrating Treebank Parsers on a Biomedical Corpus
13379; Expert Systems
13380; Beyond Applications: Interaction Substrates and Instruments
13381; Do Bridges Dream of Water Pollutants? Towards DreamsKG, a Knowledge Graph to Make Digital Access for Sustainable Environmental Assessment Come True
13382; Felt Ethics: Cultivating Ethical Sensibility in Design Practice
13383; Evaluating PDDL for Programming Production Cells: A Case Study
13384; InterWeave: Presenting Search Suggestions in Context Scaffolds Information Search and Synthesis
13385; Data Smells: Categories, Causes and Consequences, and Detection of Suspicious Data in AI-Based Systems
13386; Tracking Socio-Economic Activities in European Countries with Unconventional Data
13387; Diversity by Design? Balancing the Inclusion and Protection of Users in an Online Social Platform
13388; An Agent Organizational Method for Modeling the Complexity of the Design Process
13389; The Intelligent Agent NLP-Based Customer Service System
13390; HELIPORT: A Portable Platform for {FAIR Workflow | Metadata | Scientific Project Lifecycle} Management and Everything
13391; Task Modelling for Interactive System Design: A Survey of Historical Trends, Gaps and Future Needs
13392; Cybersecurity Standards in the Context of Operating System: Practical Aspects, Analysis, and Comparisons
13393; Embracing Companion Technologies
13394; System of Organizational Terms as a Theoretical Foundation for Team Management Automation
13395; Turker Tales: Integrating Tangential Play into Crowd Work
13396; Objects with Intent: Designing Everyday Things as Collaborative Partners
13397; OCR-D: An End-to-End Open Source OCR Framework for Historical Printed Documents
13398; Why Do You like to Drive Automated? A Context-Dependent Analysis of Highly Automated Driving to Elaborate Requirements for Intelligent User Interfaces
13399; On the Distinction between Implicit and Explicit Ethical Agency
13400; Software Ecosystem Platform for Recommendation Systems
13401; Metric-Based Evaluation of Multiagent Systems Models
13402; Automated Encoding of Clinical Guidelines into Computer-Interpretable Format
13403; Compliance Patterns: Harnessing Value Modeling and Legal Interpretation to Manage Regulatory Conversations
13404; Emergence of Human Language: A DEVS-Based Systems Approach
13405; Exploiting the Value of Data through Data Value Networks
13406; A Semantic-Web-Technology-Based Framework for Supporting Knowledge-Driven Digital Forensics
13407; From Cybersecurity to Collaborative Resiliency
13409; Guiding the Selection of Security Patterns Based on Security Requirements and Pattern Classification
13412; Visualizing City Events on Search Engine: Tword the Search Infrustration for Smart City
13413; On the Discovery of Declarative Control Flows for Artful Processes
13414; A Civilized Cyberspace for Geoprivacy
13415; Consenting Agents: Semi-Autonomous Interactions for Ubiquitous Consent
13416; Examining Trust as Key Drivers in Smart Disclosure for Sustainable Consumption: The Case of I-Choose
13417; Ethnography of Scaling, or, How to a Fit a National Research Infrastructure in the Room
13418; The Pragmatic Web: Addressing Complex Communication in Public Administration Using Tailored Delivery
13419; A Comprehensive Approach to Trust Management
13420; Indeterministic Handling of Uncertain Decisions in Deduplication
13421; Adaptive Probabilistic Fission for Multimodal Systems
13422; A Serious Game for Building a Portuguese Lexical-Semantic Network
13423; User Profile Based Activities in Flexible Processes
13424; Legacy Job Titles in IT: The Search for Clarity
13425; Expert Recommendation Based on Social Drivers, Social Network Analysis, and Semantic Data Representation
13426; Context-Aware and Multilingual Information Extraction for a Tourist Recommender System
13427; Project Management as a Compass in Complex Decision Making Contexts: A Viable Systems Approach
13428; Automatic Mining of Cognitive Metadata Using Fuzzy Inference
13429; Towards a Feminist HCI Methodology: Social Science, Feminism, and HCI
13430; Taking Advice from Intelligent Systems: The Double-Edged Sword of Explanations
13431; Value Network Analysis for the Pragmatic Web: A Case of Logistic Innovation
13432; Analysis of Structural Relationships for Hierarchical Cluster Labeling
13433; Arguments for an Information-Centric Internetworking Architecture
13434; An Agenda for the next Generation Gazetteer: Geographic Information Contribution and Retrieval
13435; Comparing Chinese and German Blogs
13436; Coordination Support in Multi-Agent Systems
13437; Towards a Decision Model Based on Trust and Security Risk Management
13438; Towards User Psychological Profile
13439; Model-Based Ambient Analysis of Human Task Execution
13440; An Adaptive and Distributed Framework for Advanced IR
13441; The 100% Solution: What is a User to Do, and How Are We Helping?
13442; Trust-Based Enrollment in a Group in a Distributed Setting
13443; It Takes (at Least) Two: The Work to Make Romance Work
13444; Tackling Algorithmic Disability Discrimination in the Hiring Process: An Ethical, Legal and Technical Analysis
13445; Software and Content Design of a Browser-Based Mobile 4D VR Application to Explore Historical City Architecture
13446; A BERT-Based Two-Stage Model for Chinese Chengyu Recommendation
13447; Using Job Characteristics to Inform Interface Design for Industrial Maintenance Procedures
13448; "Speculative Data Work &amp; Dashboards: Designing Alternative Data Visions"
13449; Joining Together Online: The Trajectory of CSCW Scholarship on Group Formation
13450; Evaluating and Informing the Design of Chatbots
13451; The CENDARI Infrastructure
13452; A Review of Knowledge Management and Future Research Trend
13453; Medical Specialists Retrieval System Using Unified Medical Language System
13454; The Design of Digital Memorials: Scaffolds for Multicultural Communication Based on a Semiotic Analysis of Tombs
13455; Analyzing and Predicting Task Reminders
13456; End-User Development in Ambient Intelligence: A User Study
13457; A Reference Model for Simulating Agile Processes
13458; FEMwiki: Crowdsourcing Semantic Taxonomy and Wiki Input Todomain Experts While Keeping Editorial Control: Mission Possible!
13459; On Designing Migrating Agents: From Autonomous Virtual Agents to Intelligent Robotic Systems
13460; Fashion Thinking: Lessons from Fashion and Sustainable Interaction Design, Concepts and Issues
13461; Reasoning about Uncertain Information and Conflict Resolution through Trust Revision
13462; Digital Ecosystems: Challenges and Prospects
13463; Semantic Metadata in the News Production Process: Achievements and Challenges
13464; Integrating Linked Data into the Content Value Chain: A Review of News-Related Standards, Methodologies and Licensing Requirements
13465; Theory Lenses: Deriving Gameplay Design Patterns from Theories
13466; Digital Imagery as Meaning and Form in HCI and Design: An Introduction to the Visual Thinking Backpage Gallery
13467; Types of Shared Services Business Models in Public Administration
13468; A Videosurveillance Data Browsing Software Architecture for Forensics: From Trajectories Similarities to Video Fragments
13469; Talking NPCs in a Virtual Game World
13470; Extracting Formulaic and Free Text Clinical Research Articles Metadata Using Conditional Random Fields
13471; """Integrated"" and ""Transcendent"" e-Government: Keys for Analyzing Organizational Structure and Governance"
13472; Argument Reconstruction and Socio-Technical Facilitation of Large Scale Argumentation
13473; The Preservation, Emulation, Migration, and Virtualization of Live Electronics for Performing Arts: An Overview of Musical and Technical Issues
13474; Group Memory Based on the Task Information
13475; The Tangible Desktop: A Multimodal Approach to Nonvisual Computing
13476; DICE: A Dataset of Italian Crime Event News
13477; VISCOUNTH: A Large-Scale Multilingual Visual Question Answering Dataset for Cultural Heritage
13478; Towards a Semantic Approach for Linked Dataspace, Model and Data Cards
13479; C-Suite Leadership of Digital Government
13480; Consent Verification Monitoring
13481; Business Insights Using Knowledge Graphs by Text Analytics in Dynamic Environments
13482; Context Injection in Expert Finding
13483; World Food Atlas for Food Navigation
13484; Conceptualizing Smart Government: Interrelations and Reciprocities with Smart City
13485; The Wind in Our Sails: Developing a Reusable and Maintainable Dutch Maritime History Knowledge Graph
13486; Report on the Third International Workshop on Semantic Web Meets Health Data Management (SWH 2020)
13487; Sociocultural Information Urban Space in Smart City Context
13488; Knowledge Translation
13489; Trusted AI and the Contribution of Trust Modeling in Multiagent Systems
13490; Scaffolding RAMI4.0-Exploration as Design Support
13491; Towards a Domain-Specific Language for the Renarration of Web Pages
13492; More than a Feeling: The MiFace Framework for Defining Facial Communication Mappings
13493; """I'm an Addict"" and Other Sensemaking Devices: A Discourse Analysis of Self-Reflections on Lived Experience of Social Media"
13494; Towards Visualization Recommendation Systems
13495; Cyber Physical Systems Based Model-Driven Development for Precision Agriculture
13496; CURIOS: Connecting Community Heritage through Linked Data
13498; MIDAS: A Design Quality Assessment Method for Industrial Software
13499; Interacting with Social Networks of Intelligent Things and People in the World of Gastronomy
13500; The Creation of a Corpus of English Metalanguage
13501; The Lived Body in Design: Mapping the Terrain
13502; MovieClouds: Content-Based Overviews and Exploratory Browsing of Movies
13503; Building a Highly Consumable Semantic Model for Smarter Cities
13504; Public Process Management: A Method for Introducing Standard Business Reporting
13505; Computational Linguistics in Brazil: An Overview
13506; E-Government Informatics
13507; Virtual Humans for Assisted Health Care
13508; Cascaded E-Government: Toward Building a Multi-Purpose and Multi-Layer Data Model for Local e-Government in Palestine
13509; Leveraging Semantic Technologies for Enterprise Search
13510; DoDAF Limitations and Enhancements for the Capability Test Methodology
13511; Towards a Taxonomy of Agents and Multi-Agent Systems
13512; Using Semantic Authoring for Blissymbols Communication Boards
13513; Do You Mind? User Perceptions of Machine Consciousness
13514; Accessibility and Digital Inclusion: Utopia or a Great Challenge?
13515; How Are Conceptual Models Used in Industrial Software Development? A Descriptive Survey
13516; DASISH: An Initiative for a European Data Humanities Infrastructure
13517; E-Government: State and Perspectives
13518; An Adaptative and Compliant Forensics Admissibility Metrics Generation Methodology
13519; Multiple-Source Data Collection and Processing into a Graph Database Supporting Cultural Heritage Applications
13520; The Impact of the Digital Humanities in the Consistency of a Digital Warehouse: A Triple Play between Researchers, Information Specialists and Computer Scientists
13521; Material Speculation: Actual Artifacts for Critical Inquiry
13522; Design of Knowledge Management Info-Structures
13523; Advanced Agent Discovery Services
13524; E-Research for Linguists
13525; Understanding the Capabilities and Critical Success Factors in Collaborative Data Sharing Network: The Case of DataONE
13526; Computational Linguistics for Helping Requirements Elicitation: A Dream about Automated Software Development
13527; A Model of Normative Power
13528; Requirements-Driven Internetware Services Evaluation
13529; Intuitivit\'{e} et Incorporation Des Interactions Gestuelles Chez Les Utilisateurs de Jeux Vid\'{e}o
13530; The Googleplex
13531; Scara3D: 3-Dimensional HRI Integrated to a Distributed Control Architecture for Remote and Cooperative Actuation
13532; Organizing and Managing Personal Electronic Files: A Mechanical Engineer's Perspective
13533; Better Workflow Modelling of Production Processes: Re-Engineering Enterprise, Resource and Material Planning in Computational Logistics
13534; Off-the-Shelf Digital Tools as a Resource to Nurture the Commons
13535; Philosophers Living with the Tilting Bowl
13536; Being Photo-Visual in HCI and Design
13538; CXT-Cube: Contextual Text Cube Model and Aggregation Operator for Text OLAP
13539; Analytics as Heuristics: Technical Considerations for DOC
13540; Synthesis of Green IS Frameworks for Achieving Strong Environmental Sustainability in Organisations
13541; Understanding Agency in Interaction Design Materials
13542; Socio-Cognitive Aspects of Interoperability: Understanding Communication Task Environments among Different Organizations
13543; Communicating Uncertainty Information across Conceptual Boundaries
13544; Pattern-Oriented Knowledge Model for Architecture Design
23955; Problematic of the Assessment Activity within Adaptive E-Learning Systems
23957; Multimodal Transduction and Translanguaging in Deaf Pedagogy
23961; The Linguistically Informed Virtue-Novice as Precocious: a Reply to Stichter’s The Skillfulness of Virtue
23968; The Manipulation of Algebraic Expressions: Deepening of a Widespread Difficulties and New Characterizations
24004; Contesting Our Taken-for-Granted Understanding of Student Evaluation: Insights from a Team of Institutional Ethnographers
24010; Threshold capabilities: Threshold concepts and knowledge capability linked through variation theory
24020; Surgical portfolios: A systematic scoping review
24031; Enhancing the Management Performance of Departmental Heads in Primary and Secondary Schools: PAR as a Practice-Enhancing Process
24036; MAPSS: An Intelligent Architecture for the Pedagogical Support
24037; How Surgeons Conceptualize Talent: A Qualitative Study Using Sport Science as a Lens
24041; Prescription writing through the lens of the threshold concept framework: a narrative review
24042; Why Don't You Tell Me What I Need to Know? Self-Flipped Classroom and Students' Personal Epistemology
24050; Knowledge Graph Based Hard Drive Failure Prediction
24070; Development of an intelligent surgical training system for Thoracentesis
24071; A Semantically Data-Driven Classification Framework for Energy Consumption in Buildings
24076; A Philosophical Analysis of Clinical Decision Making in Nursing
24077; Organizational unlearning as changes in beliefs and routines in organizations
24083; Warning: A Grade 7 Student Disrupts Narrative Boundaries
24089; Sex, Love, and Paternalism
24090; Epistemic Disobedience and Grief in Academia
24098; Personnel performance assessment in information systems outsourcing environments
24101; Bayesianism for Non-ideal Agents
24105; Communicative-based curriculum innovations between theory and practice: implications for EFL curriculum development and student cognitive and affective change
24112; Formation of professionalism of executives
24113; Dynamics and Diversity in Epistemic Communities
24116; A philosophical history of programmatic assessment : tracing shifting configurations
24120; Sinnott-Armstrong's Empirical Challenge to Moral Intuitionism: a Novel Critique
24121; Researching Primary Teachers' Professional Agency : Employing Interactive Ethnography to Overcome Reluctance to Teach Science
24125; Tapping the potential of sensemaking for performance management
24129; Construction of Individual Trajectories of Training Specialists in the Field of Information and Communication Technologies
24130; Epistemic Configurations and Holistic Meaning of Binomial Distribution
24135; Regimes of Autonomy
24137; How social and semantic technologies can sustain employability through knowledge development and positive behavioral changes
24141; Peer assessment and groups formation in massive open online courses
24146; Friends or foes? A theoretical approach towards constructivism, realism and students’ well-being via academic literacy practices
24151; Teaching social science research methods to undergraduate medical students: The state of the art and opportunities for practice and curriculum development
24155; O reordenamento do mundo do trabalho e a formação do trabalhador em face da pedagogia das competências: elementos para uma crítica ontológica
24171; Ovary Transcriptome Profiling via Artificial Intelligence Reveals a Transcriptomic Fingerprint Predicting Egg Quality in Striped Bass, Morone saxatilis
24175; Spontaneous ethics in nurses’ willingness to work during a pandemic
24180; New Perspectives on Teaching and Working with Languages in the Digital Era
24183; In praise of young doctors
24185; Integration of Social Justice Into the Teaching of Evaluation
24192; What is Intelligence For? A Peircean Pragmatist Response to the Knowing-How, Knowing-That Debate
24195; A 32-Year Longitudinal Study of Child and Adolescent Pathways to Well-Being in Adulthood
24199; On Discourse, Communication, and (Some) Fundamental Concepts in SLA Research
24204; A Cloud-Native Web Application for Assisted Metadata Generation and Retrieval: THESPIAN-NER
24205; Sparse Bayesian classification and feature selection for biological expression data with high correlations
24207; A Context-Aware Architecture for Realizing Business Process Adaptation Strategies Using Fuzzy Planning
24208; OC-2-KB: integrating crowdsourcing into an obesity and cancer knowledge base curation system
24212; "Problematizing ""epistemicide"" in transnational curriculum knowledge production: China's suyang curriculum reform as an example"
24214; The Parallel Goods of Knowledge and Achievement
24215; Why is Generative Grammar Recursive?
24219; The grid that bridges the gap
24220; The Assault on American Excellence by Anthony Kronman (review)
24221; Cognitive Analysis of Pragmatic Functions of Discourse Markers in Spoken English in the Context of Computational Intelligence
24222; Fundamentos teórico-metodológicos das diretrizes curriculares do ensino fundamental de Criciúma/SC (2020): continuidade e ruptura
24227; Strategic leadership for a Zimbabwean University in turbulent times: Literature analysis
24228; A Virtue Reliabilist Error-Theory of Defeat
24229; Autonomous Digital Twin of Enterprise: Method and Toolset for Knowledge-Based Multi-Agent Adaptive Management of Tasks and Resources in Real Time
24230; Towards FAIR protocols and workflows: the OpenPREDICT use case
24232; Preparing for practice: how well are practitioners prepared for teamwork
24235; Epistemología de la integral como fundamento del cálculo integral
24238; Anti-Essentialist Culture Conception for Better Intercultural Language Teaching in EFL Contexts
24241; Morality and Interpretation: the Principle of Phronetic Charity
24244; Epistemic Complexity of the Mathematical Object “Integral�?
24245; Current trends on ICT technologies for enterprise information systems
24247; Thresholds in a low-threshold setting: An empirical study of barriers in a centre for people with drug problems and mental health disorders
24258; Information literacy landscapes: an emerging picture
24260; Symbiotic Allegory as Innovative Indigenous Research Methodology
24261; Debating Humanity : Towards a Philosophical Sociology
24268; 自己調整学習オントロジー�?�基�?��??e-Portfolioシステム�?�設計
24272; Packaging design elements and consumers' decision to buy from the Web: A cause and effect decision�?making model
24273; Estudio comparativo de la evaluación a través de ejercicios sobre texto y vídeo para la identificación de elementos de una investigación científica
24274; Knowledge, Achievement, and Manifestation
24276; Dignity, Torture, and Human Rights
24278; A Quick Guide for Developing Effective Bioinformatics Programming Skills
24280; Intuitions in Philosophical Semantics
24281; Coaching psicoge�?nico: una posibilidad a la crisis en el enfoque psicoterape�?utico tradicional
24283; Meaning and Formal Semantics in Generative Grammar
24285; Probing Pre- and In-service Physics Teachers’ Knowledge Using the Double-Slit Thought Experiment
24286; Using the e-Portfolio to Document and Evaluate Growth in Reflective Practice: The Development and Application of a Conceptual Framework
24287; Phenomenography’s contribution to organizational studies based on a practice perspective
24288; The impossibility of a universal public service perspective
24289; Proceedings of the International Association for Development of the Information Society (IADIS) International Conference on E-Learning (Lisbon, Portugal, July 20-22, 2017)
24292; Evolution and Utilitarianism
24294; A closer look at elementary school students' epistemic beliefs – Latent profiles capturing concepts of knowledge and knowing in science
24298; A Virtual Laboratory Structure for Developing Programming Labs
24299; De-disciplining humanity: the humanities’ case for Critical Management Literacy
24304; Proceedings of the International Association for Development of the Information Society (IADIS) International Conference on e-Learning (Las Palmas de Gran Canaria, Spain, July 21-24, 2015)
24308; On the Coevolution of Basic Arithmetic Language and Knowledge
24310; Development of a Standardized Curriculum for Nursing Informatics in Korea
24311; Knowledge Translation in Everyday Nursing From Evidence-Based to Inquiry-Based Practice
24312; The Allochthon of Misfit Toys
24318; Case-based analysis in user requirements modelling for knowledge construction
24319; Harm in the Wild: Facing Non-Human Suffering in Nature
24321; Extended Cognition and Robust Virtue Epistemology: Response to Vaesen
24322; Moral Responsibility: Justifying Strawson and the Excuse of Peculiarly Unfortunate Formative Circumstances
24324; Current trends on ICT technologies for enterprise information s²ystems
24326; Morality, Impartiality and Due Partialities
24331; Situationism and Confucian Virtue Ethics
24332; Ability of expert physicians to structure clinical guidelines: reality versus perception
24337; Nielsen's ‘Befindlichkeit’ between (the hermeneutics of) ‘Bildung’ and (the phenomenology of) Music
24339; Univocal Reasoning and Inferential Presuppositions
24340; Maths for medications: an analytical exemplar of the social organization of nurses' knowledge
24341; 実践・教育複�?�型�?�調学習場�?�設計支�?��?��?��?��?�オントロジー工学的アプロー�?
24342; PHOTONICS AND OPTICAL INFORMATICS IN EUROPE: TRENDS OF 2003–2013
24343; "What ""Intuitions"" are Linguistic Evidence?"
24345; LexInfo: A declarative model for the lexicon-ontology interface
24349; Second Language Acquisition, WE, and language as a complex adaptive system (CAS)
24351; Devitt on the Epistemic Authority of Linguistic Intuitions
24355; About the Origins of the Human Ability to Create Constructs of Reality
24357; Is There a Right to Hold a Delusion? Delusions as a Challenge for Human Rights Discussion
24359; Autonomous Agency and Normative Implication
24360; Dialogic teaching and blind-spots : proposal of a teaching unit
24362; Effectiveness of a Clinical Decision Support System for Pointing Device Prescription
24366; MUTU PENDIDIKAN PADA PERGURUAN TINGGI KEAGAMAA: Dari Manajemen Kelembagaan Hingga Konstruksi Kurikulum Interrelasi
24369; Managerial Tools of Academic Knowledge Formation Process
24370; Acquisition of Complex Arithmetic Skills and Higher-Order Mathematics Concepts
24373; Paauglių dvasinių vertybių internalizavimo pedagoginės problemos XXI amžiaus iššūkių kontekste
24374; Knowledge sources affecting decision-making among social and health care managers
24379; What is English?
24383; Corporate Talent Detection and Development
24388; The Integral University: Holistic development of individuals, communities, organisations and societies
24393; Simulation, Theory and Collapse
24395; On understanding the power of judgement in percutaneous coronary intervention
24396; Becoming the temporary surgeon: A grounded theory examination of anaesthetists performing emergency front of neck access in inter-disciplinary simulation-based training
24398; Personalized E-learning Model: A systematic literature review
24402; Researching what we practice-The paradigm of systemic family research: Part 2
24403; A Taxonomy for Mechanical Ventilation: 10 Fundamental Maxims
24404; Hume’s Account of Curiosity and Motivation
24410; Predicting embryonic aneuploidy rate in IVF patients using whole-exome sequencing
24411; Moving from physical literacy to co-existing physical literacies: What is the problem?
24412; Passion or people? Social capital and career sustainability in arts management
24414; Case studies and use cases as means of effectively demonstrating value and engaging stakeholders
24415; An application of the caritative caring approach - nursing students' experiences of practising caring and uncaring encounters by simulation at a clinical training centre
24417; Conductas transgresoras en el ámbito académico
24418; Collective Emotional Intelligence and Group Dynamics Interplay: Can It Be Tangible and Measurable?
24423; Toward a traceable, explainable, and fairJD/Resume recommendation system
24427; Technology: A metaparadigm concept of nursing
24429; Comparative Proteomic and Morpho-Physiological Analyses of Maize Wild-Type Vp16 and Mutant vp16 Germinating Seed Responses to PEG-Induced Drought Stress
24433; A knowledge-based approach for representing jobholder profile toward optimal human–machine collaboration in cyber physical production systems
24434; Pedagogical engineering: methodological outline of the project of the Minin University
24436; Precarization of employment in digital economy
24441; Intelligent Recommendations of Startup Projects in Smart Cities and Smart Health Using Social Media Mining
24443; Helping the Consumers and Producers of Standards, Repositories and Policies to Enable FAIR Data
24445; Formation of the content of the integrative course “Linguoculturology�? in the process of professional training of philologists with an additional specialty “History�?
24446; The tower-of-adapters method for developing and reusing problem-solving methods
24447; Application of Linked Open Data to the coding and dissemination of Spanish Civil War photographic archives
24448; Justification beliefs and multiple-documents comprehension
24449; Semiautomated process for generating knowledge graphs for marginalized community doctoral-recipients
24451; Philosophy of interdisciplinarity. What? Why? How?
24453; Reliability in Healthcare Simulation Setting: A Definitional Review
