ID: 12389 | Title: an innovative approach to improve the performances of the research community
ID: 13278 | Title: interrupting merit, subverting legibility: navigating caste in ‘casteless’ worlds of computing
ID: 13279 | Title: informing age-appropriate ai: examining principles and practices of ai for children
ID: 13280 | Title: “it’s kind of like code-switching�?: black older adults’ experiences with a voice assistant for health information seeking
ID: 13281 | Title: artificial intelligence for synthetic biology
ID: 13282 | Title: """i felt a little crazy following a 'doll'"": investigating real influence of virtual influencers on their followers"
ID: 13283 | Title: towards building an interactive evaluation framework for decision-makers to manage large crowd
ID: 13284 | Title: conceptualising sound-driven design: an exploratory discourse analysis
ID: 13285 | Title: how design researchers interpret probes: understanding the critical intentions of a designerly approach to research
ID: 13286 | Title: """am i doing this all wrong?"": challenges and opportunities in family information management"
ID: 13287 | Title: information extraction tasks in public administration domain: isida-t natural language processing system
ID: 13288 | Title: index
ID: 13289 | Title: privacy concerns of multimodal sensor systems
ID: 13290 | Title: commercialization of multimodal systems
ID: 13291 | Title: multimodal dialogue processing for machine translation
ID: 13292 | Title: embedded multimodal interfaces in robotics: applications, future trends, and societal implications
ID: 13293 | Title: automotive multimodal human-machine interface
ID: 13294 | Title: medical and health systems
ID: 13295 | Title: multimodal databases
ID: 13296 | Title: standardized representations and markup languages for multimodal interaction
ID: 13297 | Title: early integration for movement modeling in latent spaces
ID: 13298 | Title: nonverbal behavior in multimodal performances
ID: 13299 | Title: challenge discussion: advancing multimodal dialogue
ID: 13300 | Title: software platforms and toolkits for building multimodal systems and applications
ID: 13301 | Title: situated interaction
ID: 13302 | Title: multimodal conversational interaction with robots
ID: 13303 | Title: multimodal integration for interactive conversational systems
ID: 13304 | Title: introduction: toward the design, construction, and deployment of multimodal-multisensor interfaces
ID: 13305 | Title: preface
ID: 13306 | Title: substantive legal software quality: a gathering storm?
ID: 13307 | Title: the future of it work
ID: 13308 | Title: a meta-model for information systems quality: a mixed study of the financial sector
ID: 13309 | Title: is there an ai cosmology?
ID: 13310 | Title: the agave platform: an open, science-as-a-service platform for digital science
ID: 13311 | Title: values in repair
ID: 13312 | Title: a comprehensive methodology for establishing and sustaining government chief information officer function
ID: 13313 | Title: materials, materiality, and media
ID: 13314 | Title: evaluation of a domain-aware approach to user model interoperability
ID: 13315 | Title: what should i understand? the concept of shift of understanding, a quote-based analysis
ID: 13316 | Title: an approach to designing interactive decision aid for cardiac patients
ID: 13317 | Title: studying possibilities to use several experts' maps in the concept map based knowledge assessment system
ID: 13318 | Title: explaining culture: an outline of a theory of socio-technical interactions
ID: 13319 | Title: studying team shared mental models
ID: 13320 | Title: challenges to e-government in africa south of sahara: a critical view, and provisional notes for a research agenda
ID: 13321 | Title: comparison and justification of science and technology needs for modeling and simulation across the department of defense
ID: 13322 | Title: tutorial and workshop on knowledge management in public administration
ID: 13323 | Title: towards a common understanding of sustainable software development
ID: 13324 | Title: overcoming legacy bias: re-designing gesture interactions in virtual reality with a san community in namibia
ID: 13325 | Title: understanding barriers and design opportunities to improve healthcare and qol for older adults through voice assistants
ID: 13326 | Title: design (in)actions
ID: 13327 | Title: a content management perspective on fact-checking
ID: 13328 | Title: deriving a unified fault taxonomy for event-based systems
ID: 13329 | Title: xml security in healthcare web systems
ID: 13330 | Title: the fire 2008 evaluation exercise
ID: 13331 | Title: the infrastructure problem in hci
ID: 13332 | Title: self-* e-nursing: a new idea in nursing
ID: 13333 | Title: social contexts, agency, and conflicts: exploring critical aspects of design for future smart home technologies
ID: 13334 | Title: mitigating matching scarcity in recruitment recommendation domains
ID: 13335 | Title: summary of the 2019 international conference on software and system processes (icssp 2019)
ID: 13336 | Title: acrobats and safety-nets: problematizing large-scale agile software development
ID: 13337 | Title: fluid transformers and creative analogies: exploring large language models’ capacity for augmenting cross-domain analogical creativity
ID: 13338 | Title: comparing norm-based and role-based strategies for robot communication of role-grounded moral norms
ID: 13339 | Title: dealing with digital service closure
ID: 13340 | Title: building ethical distributed teams through sustained attention to infrastructure
ID: 13341 | Title: a conversational approach for modifying service mashups in iot environments
ID: 13342 | Title: design and implementation of intelligent simulation drill system of power communication access network and transmission network
ID: 13343 | Title: exploring machine-like behaviors for socially acceptable robot navigation in elevators
ID: 13344 | Title: production-level artificial intelligence applications in semiconductor manufacturing
ID: 13345 | Title: "from pattern language to pattern literacy: the biosemiotic underpinnings of ""patterning"" and ""languaging"""
ID: 13346 | Title: the theory, practice, and ethical challenges of designing a diversity-aware platform for social relations
ID: 13347 | Title: technology readiness revisited: a proposal for extending the scope of impact assessment of european public services
ID: 13348 | Title: a declarative pcg tool for casual users
ID: 13349 | Title: applying ability-based design principles to adaptive outdoor activities
ID: 13350 | Title: should i agree? delegating consent decisions beyond the individual
ID: 13351 | Title: an autonomy-perspective on the design of assistive technology experiences of people with multiple sclerosis
ID: 13352 | Title: employee retention and turnover in global software development: comparing in-house offshoring and offshore outsourcing
ID: 13353 | Title: concept analysis in programming language research: done well it is all right
ID: 13354 | Title: "evaluation of programmable domestic eco-systems: ""living in it"" as an experimental method"
ID: 13355 | Title: permaculture as a foundation for sustainable interaction design and ux
ID: 13356 | Title: """interview with things"": a first-thing perspective to understand the scooter's everyday socio-material network in taiwan"
ID: 13357 | Title: implicit communication in a joint action
ID: 13358 | Title: """they're all going out to something weird"": workflow, legacy and metadata in the music production process"
ID: 13359 | Title: migrating egovernment services in the cloud: a capability modelling approach
ID: 13360 | Title: local villages in a globally connected structure: a case study of social enterprise media in the multinational workplace
ID: 13361 | Title: a multimodal annotation schema for non-verbal affective analysis in the health-care domain
ID: 13362 | Title: the visual thinking gallery: a five year retrospective
ID: 13363 | Title: placing in age: transitioning to a new home in later life
ID: 13364 | Title: structuring future social relations: the politics of care in participatory practice
ID: 13365 | Title: providing recommendations for horizontal career change
ID: 13366 | Title: design of knowledge management systems
ID: 13367 | Title: trust and matching algorithms for selecting suitable agents
ID: 13368 | Title: conceptualizing and advancing research networking systems
ID: 13369 | Title: matchmaking in p2p e-marketplaces: soft constraints and compromise matching
ID: 13370 | Title: of categorizers and describers: an evaluation of quantitative measures for tagging motivation
ID: 13371 | Title: nonlinear news production and consumption: a collaborative approach
ID: 13372 | Title: using nlg to help language-impaired users tell stories and participate in social dialogues
ID: 13373 | Title: the dyonipos innovation framework: research and practice hand in hand
ID: 13374 | Title: participation in design things
ID: 13375 | Title: digital budgets for town administrations: participation, transparency and reverse process engineering
ID: 13376 | Title: 
ID: 13377 | Title: the importance of a comprehensive and integrative view of modeling and simulation
ID: 13378 | Title: evaluating and integrating treebank parsers on a biomedical corpus
ID: 13379 | Title: expert systems
ID: 13380 | Title: beyond applications: interaction substrates and instruments
ID: 13381 | Title: do bridges dream of water pollutants? towards dreamskg, a knowledge graph to make digital access for sustainable environmental assessment come true
ID: 13382 | Title: felt ethics: cultivating ethical sensibility in design practice
ID: 13383 | Title: evaluating pddl for programming production cells: a case study
ID: 13384 | Title: interweave: presenting search suggestions in context scaffolds information search and synthesis
ID: 13385 | Title: data smells: categories, causes and consequences, and detection of suspicious data in ai-based systems
ID: 13386 | Title: tracking socio-economic activities in european countries with unconventional data
ID: 13387 | Title: diversity by design? balancing the inclusion and protection of users in an online social platform
ID: 13388 | Title: an agent organizational method for modeling the complexity of the design process
ID: 13389 | Title: the intelligent agent nlp-based customer service system
ID: 13390 | Title: heliport: a portable platform for {fair workflow | metadata | scientific project lifecycle} management and everything
ID: 13391 | Title: task modelling for interactive system design: a survey of historical trends, gaps and future needs
ID: 13392 | Title: cybersecurity standards in the context of operating system: practical aspects, analysis, and comparisons
ID: 13393 | Title: embracing companion technologies
ID: 13394 | Title: system of organizational terms as a theoretical foundation for team management automation
ID: 13395 | Title: turker tales: integrating tangential play into crowd work
ID: 13396 | Title: objects with intent: designing everyday things as collaborative partners
ID: 13397 | Title: ocr-d: an end-to-end open source ocr framework for historical printed documents
ID: 13398 | Title: why do you like to drive automated? a context-dependent analysis of highly automated driving to elaborate requirements for intelligent user interfaces
ID: 13399 | Title: on the distinction between implicit and explicit ethical agency
ID: 13400 | Title: software ecosystem platform for recommendation systems
ID: 13401 | Title: metric-based evaluation of multiagent systems models
ID: 13402 | Title: automated encoding of clinical guidelines into computer-interpretable format
ID: 13403 | Title: compliance patterns: harnessing value modeling and legal interpretation to manage regulatory conversations
ID: 13404 | Title: emergence of human language: a devs-based systems approach
ID: 13405 | Title: exploiting the value of data through data value networks
ID: 13406 | Title: a semantic-web-technology-based framework for supporting knowledge-driven digital forensics
ID: 13407 | Title: from cybersecurity to collaborative resiliency
ID: 13408 | Title: using hierarchical skills for optimized task assignment in knowledge-intensive crowdsourcing
ID: 13409 | Title: guiding the selection of security patterns based on security requirements and pattern classification
ID: 13410 | Title: 
ID: 13411 | Title: 
ID: 13412 | Title: visualizing city events on search engine: tword the search infrustration for smart city
ID: 13413 | Title: on the discovery of declarative control flows for artful processes
ID: 13414 | Title: a civilized cyberspace for geoprivacy
ID: 13415 | Title: consenting agents: semi-autonomous interactions for ubiquitous consent
ID: 13416 | Title: examining trust as key drivers in smart disclosure for sustainable consumption: the case of i-choose
ID: 13417 | Title: ethnography of scaling, or, how to a fit a national research infrastructure in the room
ID: 13418 | Title: the pragmatic web: addressing complex communication in public administration using tailored delivery
ID: 13419 | Title: a comprehensive approach to trust management
ID: 13420 | Title: indeterministic handling of uncertain decisions in deduplication
ID: 13421 | Title: adaptive probabilistic fission for multimodal systems
ID: 13422 | Title: a serious game for building a portuguese lexical-semantic network
ID: 13423 | Title: user profile based activities in flexible processes
ID: 13424 | Title: legacy job titles in it: the search for clarity
ID: 13425 | Title: expert recommendation based on social drivers, social network analysis, and semantic data representation
ID: 13426 | Title: context-aware and multilingual information extraction for a tourist recommender system
ID: 13427 | Title: project management as a compass in complex decision making contexts: a viable systems approach
ID: 13428 | Title: automatic mining of cognitive metadata using fuzzy inference
ID: 13429 | Title: towards a feminist hci methodology: social science, feminism, and hci
ID: 13430 | Title: taking advice from intelligent systems: the double-edged sword of explanations
ID: 13431 | Title: value network analysis for the pragmatic web: a case of logistic innovation
ID: 13432 | Title: analysis of structural relationships for hierarchical cluster labeling
ID: 13433 | Title: arguments for an information-centric internetworking architecture
ID: 13434 | Title: an agenda for the next generation gazetteer: geographic information contribution and retrieval
ID: 13435 | Title: comparing chinese and german blogs
ID: 13436 | Title: coordination support in multi-agent systems
ID: 13437 | Title: towards a decision model based on trust and security risk management
ID: 13438 | Title: towards user psychological profile
ID: 13439 | Title: model-based ambient analysis of human task execution
ID: 13440 | Title: an adaptive and distributed framework for advanced ir
ID: 13441 | Title: the 100% solution: what is a user to do, and how are we helping?
ID: 13442 | Title: trust-based enrollment in a group in a distributed setting
ID: 13443 | Title: it takes (at least) two: the work to make romance work
ID: 13444 | Title: tackling algorithmic disability discrimination in the hiring process: an ethical, legal and technical analysis
ID: 13445 | Title: software and content design of a browser-based mobile 4d vr application to explore historical city architecture
ID: 13446 | Title: a bert-based two-stage model for chinese chengyu recommendation
ID: 13447 | Title: using job characteristics to inform interface design for industrial maintenance procedures
ID: 13448 | Title: "speculative data work &amp; dashboards: designing alternative data visions"
ID: 13449 | Title: joining together online: the trajectory of cscw scholarship on group formation
ID: 13450 | Title: evaluating and informing the design of chatbots
ID: 13451 | Title: the cendari infrastructure
ID: 13452 | Title: a review of knowledge management and future research trend
ID: 13453 | Title: medical specialists retrieval system using unified medical language system
ID: 13454 | Title: the design of digital memorials: scaffolds for multicultural communication based on a semiotic analysis of tombs
ID: 13455 | Title: analyzing and predicting task reminders
ID: 13456 | Title: end-user development in ambient intelligence: a user study
ID: 13457 | Title: a reference model for simulating agile processes
ID: 13458 | Title: femwiki: crowdsourcing semantic taxonomy and wiki input todomain experts while keeping editorial control: mission possible!
ID: 13459 | Title: on designing migrating agents: from autonomous virtual agents to intelligent robotic systems
ID: 13460 | Title: fashion thinking: lessons from fashion and sustainable interaction design, concepts and issues
ID: 13461 | Title: reasoning about uncertain information and conflict resolution through trust revision
ID: 13462 | Title: digital ecosystems: challenges and prospects
ID: 13463 | Title: semantic metadata in the news production process: achievements and challenges
ID: 13464 | Title: integrating linked data into the content value chain: a review of news-related standards, methodologies and licensing requirements
ID: 13465 | Title: theory lenses: deriving gameplay design patterns from theories
ID: 13466 | Title: digital imagery as meaning and form in hci and design: an introduction to the visual thinking backpage gallery
ID: 13467 | Title: types of shared services business models in public administration
ID: 13468 | Title: a videosurveillance data browsing software architecture for forensics: from trajectories similarities to video fragments
ID: 13469 | Title: talking npcs in a virtual game world
ID: 13470 | Title: extracting formulaic and free text clinical research articles metadata using conditional random fields
ID: 13471 | Title: """integrated"" and ""transcendent"" e-government: keys for analyzing organizational structure and governance"
ID: 13472 | Title: argument reconstruction and socio-technical facilitation of large scale argumentation
ID: 13473 | Title: the preservation, emulation, migration, and virtualization of live electronics for performing arts: an overview of musical and technical issues
ID: 13474 | Title: group memory based on the task information
ID: 13475 | Title: the tangible desktop: a multimodal approach to nonvisual computing
ID: 13476 | Title: dice: a dataset of italian crime event news
ID: 13477 | Title: viscounth: a large-scale multilingual visual question answering dataset for cultural heritage
ID: 13478 | Title: towards a semantic approach for linked dataspace, model and data cards
ID: 13479 | Title: c-suite leadership of digital government
ID: 13480 | Title: consent verification monitoring
ID: 13481 | Title: business insights using knowledge graphs by text analytics in dynamic environments
ID: 13482 | Title: context injection in expert finding
ID: 13483 | Title: world food atlas for food navigation
ID: 13484 | Title: conceptualizing smart government: interrelations and reciprocities with smart city
ID: 13485 | Title: the wind in our sails: developing a reusable and maintainable dutch maritime history knowledge graph
ID: 13486 | Title: report on the third international workshop on semantic web meets health data management (swh 2020)
ID: 13487 | Title: sociocultural information urban space in smart city context
ID: 13488 | Title: knowledge translation
ID: 13489 | Title: trusted ai and the contribution of trust modeling in multiagent systems
ID: 13490 | Title: scaffolding rami4.0-exploration as design support
ID: 13491 | Title: towards a domain-specific language for the renarration of web pages
ID: 13492 | Title: more than a feeling: the miface framework for defining facial communication mappings
ID: 13493 | Title: """i'm an addict"" and other sensemaking devices: a discourse analysis of self-reflections on lived experience of social media"
ID: 13494 | Title: towards visualization recommendation systems
ID: 13495 | Title: cyber physical systems based model-driven development for precision agriculture
ID: 13496 | Title: curios: connecting community heritage through linked data
ID: 13497 | Title: semantic work process analysis: a reflexive stakeholder articulation approach
ID: 13498 | Title: midas: a design quality assessment method for industrial software
ID: 13499 | Title: interacting with social networks of intelligent things and people in the world of gastronomy
ID: 13500 | Title: the creation of a corpus of english metalanguage
ID: 13501 | Title: the lived body in design: mapping the terrain
ID: 13502 | Title: movieclouds: content-based overviews and exploratory browsing of movies
ID: 13503 | Title: building a highly consumable semantic model for smarter cities
ID: 13504 | Title: public process management: a method for introducing standard business reporting
ID: 13505 | Title: computational linguistics in brazil: an overview
ID: 13506 | Title: e-government informatics
ID: 13507 | Title: virtual humans for assisted health care
ID: 13508 | Title: cascaded e-government: toward building a multi-purpose and multi-layer data model for local e-government in palestine
ID: 13509 | Title: leveraging semantic technologies for enterprise search
ID: 13510 | Title: dodaf limitations and enhancements for the capability test methodology
ID: 13511 | Title: towards a taxonomy of agents and multi-agent systems
ID: 13512 | Title: using semantic authoring for blissymbols communication boards
ID: 13513 | Title: do you mind? user perceptions of machine consciousness
ID: 13514 | Title: accessibility and digital inclusion: utopia or a great challenge?
ID: 13515 | Title: how are conceptual models used in industrial software development? a descriptive survey
ID: 13516 | Title: dasish: an initiative for a european data humanities infrastructure
ID: 13517 | Title: e-government: state and perspectives
ID: 13518 | Title: an adaptative and compliant forensics admissibility metrics generation methodology
ID: 13519 | Title: multiple-source data collection and processing into a graph database supporting cultural heritage applications
ID: 13520 | Title: the impact of the digital humanities in the consistency of a digital warehouse: a triple play between researchers, information specialists and computer scientists
ID: 13521 | Title: material speculation: actual artifacts for critical inquiry
ID: 13522 | Title: design of knowledge management info-structures
ID: 13523 | Title: advanced agent discovery services
ID: 13524 | Title: e-research for linguists
ID: 13525 | Title: understanding the capabilities and critical success factors in collaborative data sharing network: the case of dataone
ID: 13526 | Title: computational linguistics for helping requirements elicitation: a dream about automated software development
ID: 13527 | Title: a model of normative power
ID: 13528 | Title: requirements-driven internetware services evaluation
ID: 13529 | Title: intuitivit\'{e} et incorporation des interactions gestuelles chez les utilisateurs de jeux vid\'{e}o
ID: 13530 | Title: the googleplex
ID: 13531 | Title: scara3d: 3-dimensional hri integrated to a distributed control architecture for remote and cooperative actuation
ID: 13532 | Title: organizing and managing personal electronic files: a mechanical engineer's perspective
ID: 13533 | Title: better workflow modelling of production processes: re-engineering enterprise, resource and material planning in computational logistics
ID: 13534 | Title: off-the-shelf digital tools as a resource to nurture the commons
ID: 13535 | Title: philosophers living with the tilting bowl
ID: 13536 | Title: being photo-visual in hci and design
ID: 13537 | Title: social set analysis: four demonstrative case studies
ID: 13538 | Title: cxt-cube: contextual text cube model and aggregation operator for text olap
ID: 13539 | Title: analytics as heuristics: technical considerations for doc
ID: 13540 | Title: synthesis of green is frameworks for achieving strong environmental sustainability in organisations
ID: 13541 | Title: understanding agency in interaction design materials
ID: 13542 | Title: socio-cognitive aspects of interoperability: understanding communication task environments among different organizations
ID: 13543 | Title: communicating uncertainty information across conceptual boundaries
ID: 13544 | Title: pattern-oriented knowledge model for architecture design
ID: 23954 | Title: supervisor descriptions of veterinary student performance in the clinical workplace: a qualitative interview study
ID: 23955 | Title: problematic of the assessment activity within adaptive e-learning systems
ID: 23957 | Title: multimodal transduction and translanguaging in deaf pedagogy
ID: 23960 | Title: a framework to assist in didactic planning at undergraduate level
ID: 23961 | Title: the linguistically informed virtue-novice as precocious: a reply to stichter’s the skillfulness of virtue
ID: 23968 | Title: the manipulation of algebraic expressions: deepening of a widespread difficulties and new characterizations
ID: 23973 | Title: towards a common and semantic representation of e-portfolios
ID: 23998 | Title: maps4learning: enacting geo-education to enhance student achievement
ID: 24004 | Title: contesting our taken-for-granted understanding of student evaluation: insights from a team of institutional ethnographers
ID: 24010 | Title: threshold capabilities: threshold concepts and knowledge capability linked through variation theory
ID: 24018 | Title: exploring automated classification approaches to advance the assessment of collaborative problem solving skills
ID: 24020 | Title: surgical portfolios: a systematic scoping review
ID: 24031 | Title: enhancing the management performance of departmental heads in primary and secondary schools: par as a practice-enhancing process
ID: 24035 | Title: 
ID: 24036 | Title: mapss: an intelligent architecture for the pedagogical support
ID: 24037 | Title: how surgeons conceptualize talent: a qualitative study using sport science as a lens
ID: 24041 | Title: prescription writing through the lens of the threshold concept framework: a narrative review
ID: 24042 | Title: why don't you tell me what i need to know? self-flipped classroom and students' personal epistemology
ID: 24046 | Title: concept frame for curricular innovation in health care schools
ID: 24050 | Title: knowledge graph based hard drive failure prediction
ID: 24070 | Title: development of an intelligent surgical training system for thoracentesis
ID: 24071 | Title: a semantically data-driven classification framework for energy consumption in buildings
ID: 24073 | Title: 
ID: 24076 | Title: a philosophical analysis of clinical decision making in nursing
ID: 24077 | Title: organizational unlearning as changes in beliefs and routines in organizations
ID: 24083 | Title: warning: a grade 7 student disrupts narrative boundaries
ID: 24089 | Title: sex, love, and paternalism
ID: 24090 | Title: epistemic disobedience and grief in academia
ID: 24098 | Title: personnel performance assessment in information systems outsourcing environments
ID: 24101 | Title: bayesianism for non-ideal agents
ID: 24105 | Title: communicative-based curriculum innovations between theory and practice: implications for efl curriculum development and student cognitive and affective change
ID: 24111 | Title: knowledge transfer as one of the factors of increasing university competitiveness
ID: 24112 | Title: formation of professionalism of executives
ID: 24113 | Title: dynamics and diversity in epistemic communities
ID: 24116 | Title: a philosophical history of programmatic assessment : tracing shifting configurations
ID: 24120 | Title: sinnott-armstrong's empirical challenge to moral intuitionism: a novel critique
ID: 24121 | Title: researching primary teachers' professional agency : employing interactive ethnography to overcome reluctance to teach science
ID: 24125 | Title: tapping the potential of sensemaking for performance management
ID: 24129 | Title: construction of individual trajectories of training specialists in the field of information and communication technologies
ID: 24130 | Title: epistemic configurations and holistic meaning of binomial distribution
ID: 24135 | Title: regimes of autonomy
ID: 24137 | Title: how social and semantic technologies can sustain employability through knowledge development and positive behavioral changes
ID: 24141 | Title: peer assessment and groups formation in massive open online courses
ID: 24146 | Title: friends or foes? a theoretical approach towards constructivism, realism and students’ well-being via academic literacy practices
ID: 24151 | Title: teaching social science research methods to undergraduate medical students: the state of the art and opportunities for practice and curriculum development
ID: 24155 | Title: o reordenamento do mundo do trabalho e a formação do trabalhador em face da pedagogia das competências: elementos para uma crítica ontológica
ID: 24159 | Title: semantic web technology as a tool for integrating training and job market supply chains
ID: 24169 | Title: intelligent technology for construction of tutoring integrated expert systems: new aspects
ID: 24171 | Title: ovary transcriptome profiling via artificial intelligence reveals a transcriptomic fingerprint predicting egg quality in striped bass, morone saxatilis
ID: 24175 | Title: spontaneous ethics in nurses’ willingness to work during a pandemic
ID: 24180 | Title: new perspectives on teaching and working with languages in the digital era
ID: 24183 | Title: in praise of young doctors
ID: 24185 | Title: integration of social justice into the teaching of evaluation
ID: 24192 | Title: what is intelligence for? a peircean pragmatist response to the knowing-how, knowing-that debate
ID: 24195 | Title: a 32-year longitudinal study of child and adolescent pathways to well-being in adulthood
ID: 24199 | Title: on discourse, communication, and (some) fundamental concepts in sla research
ID: 24203 | Title: svårigheter i att definiera begreppet kompetens
ID: 24204 | Title: a cloud-native web application for assisted metadata generation and retrieval: thespian-ner
ID: 24205 | Title: sparse bayesian classification and feature selection for biological expression data with high correlations
ID: 24207 | Title: a context-aware architecture for realizing business process adaptation strategies using fuzzy planning
ID: 24208 | Title: oc-2-kb: integrating crowdsourcing into an obesity and cancer knowledge base curation system
ID: 24212 | Title: "problematizing ""epistemicide"" in transnational curriculum knowledge production: china's suyang curriculum reform as an example"
ID: 24214 | Title: the parallel goods of knowledge and achievement
ID: 24215 | Title: why is generative grammar recursive?
ID: 24219 | Title: the grid that bridges the gap
ID: 24220 | Title: the assault on american excellence by anthony kronman (review)
ID: 24221 | Title: cognitive analysis of pragmatic functions of discourse markers in spoken english in the context of computational intelligence
ID: 24222 | Title: fundamentos teórico-metodológicos das diretrizes curriculares do ensino fundamental de criciúma/sc (2020): continuidade e ruptura
ID: 24224 | Title: the assault on american excellence by anthony kronman (review)
ID: 24227 | Title: strategic leadership for a zimbabwean university in turbulent times: literature analysis
ID: 24228 | Title: a virtue reliabilist error-theory of defeat
ID: 24229 | Title: autonomous digital twin of enterprise: method and toolset for knowledge-based multi-agent adaptive management of tasks and resources in real time
ID: 24230 | Title: towards fair protocols and workflows: the openpredict use case
ID: 24232 | Title: preparing for practice: how well are practitioners prepared for teamwork
ID: 24235 | Title: epistemología de la integral como fundamento del cálculo integral
ID: 24238 | Title: anti-essentialist culture conception for better intercultural language teaching in efl contexts
ID: 24241 | Title: morality and interpretation: the principle of phronetic charity
ID: 24242 | Title: development of knowledge base of intellectual system for support of formal and informal training of it staff
ID: 24244 | Title: epistemic complexity of the mathematical object “integral�?
ID: 24245 | Title: current trends on ict technologies for enterprise information systems
ID: 24247 | Title: thresholds in a low-threshold setting: an empirical study of barriers in a centre for people with drug problems and mental health disorders
ID: 24258 | Title: information literacy landscapes: an emerging picture
ID: 24260 | Title: symbiotic allegory as innovative indigenous research methodology
ID: 24261 | Title: debating humanity : towards a philosophical sociology
ID: 24264 | Title: ensuring semantic annotation and retrieval within pervasive e-learning systems
ID: 24268 | Title: 自己調整学習オントロジー�?�基�?��??e-portfolioシステム�?�設計
ID: 24272 | Title: packaging design elements and consumers' decision to buy from the web: a cause and effect decision�?making model
ID: 24273 | Title: estudio comparativo de la evaluación a través de ejercicios sobre texto y vídeo para la identificación de elementos de una investigación científica
ID: 24274 | Title: knowledge, achievement, and manifestation
ID: 24276 | Title: dignity, torture, and human rights
ID: 24278 | Title: a quick guide for developing effective bioinformatics programming skills
ID: 24280 | Title: intuitions in philosophical semantics
ID: 24281 | Title: coaching psicoge�?nico: una posibilidad a la crisis en el enfoque psicoterape�?utico tradicional
ID: 24283 | Title: meaning and formal semantics in generative grammar
ID: 24285 | Title: probing pre- and in-service physics teachers’ knowledge using the double-slit thought experiment
ID: 24286 | Title: using the e-portfolio to document and evaluate growth in reflective practice: the development and application of a conceptual framework
ID: 24287 | Title: phenomenography’s contribution to organizational studies based on a practice perspective
ID: 24288 | Title: the impossibility of a universal public service perspective
ID: 24289 | Title: proceedings of the international association for development of the information society (iadis) international conference on e-learning (lisbon, portugal, july 20-22, 2017)
ID: 24290 | Title: an approach for the personalization of exercises based on contextualized attention metadata and semantic web technologies
ID: 24292 | Title: evolution and utilitarianism
ID: 24294 | Title: a closer look at elementary school students' epistemic beliefs – latent profiles capturing concepts of knowledge and knowing in science
ID: 24298 | Title: a virtual laboratory structure for developing programming labs
ID: 24299 | Title: de-disciplining humanity: the humanities’ case for critical management literacy
ID: 24304 | Title: proceedings of the international association for development of the information society (iadis) international conference on e-learning (las palmas de gran canaria, spain, july 21-24, 2015)
ID: 24308 | Title: on the coevolution of basic arithmetic language and knowledge
ID: 24310 | Title: development of a standardized curriculum for nursing informatics in korea
ID: 24311 | Title: knowledge translation in everyday nursing from evidence-based to inquiry-based practice
ID: 24312 | Title: the allochthon of misfit toys
ID: 24317 | Title: automatic generation of assessment objects and remedial works for moocs
ID: 24318 | Title: case-based analysis in user requirements modelling for knowledge construction
ID: 24319 | Title: harm in the wild: facing non-human suffering in nature
ID: 24321 | Title: extended cognition and robust virtue epistemology: response to vaesen
ID: 24322 | Title: moral responsibility: justifying strawson and the excuse of peculiarly unfortunate formative circumstances
ID: 24323 | Title: information support of design innovation activity of the technical university
ID: 24324 | Title: current trends on ict technologies for enterprise information s²ystems
ID: 24326 | Title: morality, impartiality and due partialities
ID: 24331 | Title: situationism and confucian virtue ethics
ID: 24332 | Title: ability of expert physicians to structure clinical guidelines: reality versus perception
ID: 24335 | Title: intelligent visual reasoning tutor
ID: 24337 | Title: nielsen's ‘befindlichkeit’ between (the hermeneutics of) ‘bildung’ and (the phenomenology of) music
ID: 24339 | Title: univocal reasoning and inferential presuppositions
ID: 24340 | Title: maths for medications: an analytical exemplar of the social organization of nurses' knowledge
ID: 24341 | Title: 実践・教育複�?�型�?�調学習場�?�設計支�?��?��?��?��?�オントロジー工学的アプロー�?
ID: 24342 | Title: photonics and optical informatics in europe: trends of 2003–2013
ID: 24343 | Title: "what ""intuitions"" are linguistic evidence?"
ID: 24344 | Title: photonics and optical informatics in europe: trends of 2003–2013
ID: 24345 | Title: lexinfo: a declarative model for the lexicon-ontology interface
ID: 24348 | Title: semantic processing of information resources of labour market
ID: 24349 | Title: second language acquisition, we, and language as a complex adaptive system (cas)
ID: 24351 | Title: devitt on the epistemic authority of linguistic intuitions
ID: 24355 | Title: about the origins of the human ability to create constructs of reality
ID: 24357 | Title: is there a right to hold a delusion? delusions as a challenge for human rights discussion
ID: 24359 | Title: autonomous agency and normative implication
ID: 24360 | Title: dialogic teaching and blind-spots : proposal of a teaching unit
ID: 24362 | Title: effectiveness of a clinical decision support system for pointing device prescription
ID: 24366 | Title: mutu pendidikan pada perguruan tinggi keagamaa: dari manajemen kelembagaan hingga konstruksi kurikulum interrelasi
ID: 24369 | Title: managerial tools of academic knowledge formation process
ID: 24370 | Title: acquisition of complex arithmetic skills and higher-order mathematics concepts
ID: 24373 | Title: paauglių dvasinių vertybių internalizavimo pedagoginės problemos xxi amžiaus iššūkių kontekste
ID: 24374 | Title: knowledge sources affecting decision-making among social and health care managers
ID: 24379 | Title: what is english?
ID: 24383 | Title: corporate talent detection and development
ID: 24388 | Title: the integral university: holistic development of individuals, communities, organisations and societies
ID: 24389 | Title: managerial tools of academic knowledge formation process
ID: 24393 | Title: simulation, theory and collapse
ID: 24395 | Title: on understanding the power of judgement in percutaneous coronary intervention
