13283;Towards Building an Interactive Evaluation Framework for Decision-Makers to Manage Large Crowd
13284;Conceptualising Sound-Driven Design: An Exploratory Discourse Analysis
13285;How Design Researchers Interpret Probes: Understanding the Critical Intentions of a Designerly Approach to Research
13286;"""Am I Doing This All Wrong?"": Challenges and Opportunities in Family Information Management"
13287;Information Extraction Tasks in Public Administration Domain: ISIDA-T Natural Language Processing System
13288;Index
13289;Privacy Concerns of Multimodal Sensor Systems
13290;Commercialization of Multimodal Systems
13291;Multimodal Dialogue Processing for Machine Translation
13292;Embedded Multimodal Interfaces in Robotics: Applications, Future Trends, and Societal Implications
13293;Automotive Multimodal Human-Machine Interface
13294;Medical and Health Systems
13295;Multimodal Databases
13296;Standardized Representations and Markup Languages for Multimodal Interaction
13297;Early Integration for Movement Modeling in Latent Spaces
13298;Nonverbal Behavior in Multimodal Performances
13299;Challenge Discussion: Advancing Multimodal Dialogue
13300;Software Platforms and Toolkits for Building Multimodal Systems and Applications
13301;Situated Interaction
13302;Multimodal Conversational Interaction with Robots
13303;Multimodal Integration for Interactive Conversational Systems
13304;Introduction: Toward the Design, Construction, and Deployment of Multimodal-Multisensor Interfaces
13305;Preface
13306;Substantive Legal Software Quality: A Gathering Storm?
13307;The Future of IT Work
13308;A Meta-Model for Information Systems Quality: A Mixed Study of the Financial Sector
13309;Is There an AI Cosmology?
13310;The Agave Platform: An Open, Science-as-a-Service Platform for Digital Science
13311;Values in Repair
13312;A Comprehensive Methodology for Establishing and Sustaining Government Chief Information Officer Function
13313;Materials, Materiality, and Media
13314;Evaluation of a Domain-Aware Approach to User Model Interoperability
13315;What Should i Understand? The Concept of Shift of Understanding, a Quote-Based Analysis
13316;An Approach to Designing Interactive Decision Aid for Cardiac Patients
13317;Studying Possibilities to Use Several Experts' Maps in the Concept Map Based Knowledge Assessment System
13318;Explaining Culture: An Outline of a Theory of Socio-Technical Interactions
13319;Studying Team Shared Mental Models
13320;Challenges to E-Government in Africa South of Sahara: A Critical View, and Provisional Notes for a Research Agenda
13321;Comparison and Justification of Science and Technology Needs for Modeling and Simulation across the Department of Defense
13322;Tutorial and Workshop on Knowledge Management in Public Administration
13323;Towards a Common Understanding of Sustainable Software Development
13324;Overcoming Legacy Bias: Re-Designing Gesture Interactions in Virtual Reality With a San Community in Namibia
13325;Understanding Barriers and Design Opportunities to Improve Healthcare and QOL for Older Adults through Voice Assistants
13326;Design (In)Actions
13327;A Content Management Perspective on Fact-Checking
13328;Deriving a Unified Fault Taxonomy for Event-Based Systems
13329;XML Security in Healthcare Web Systems
13330;The FIRE 2008 Evaluation Exercise
13331;The Infrastructure Problem in HCI
13332;Self-* e-Nursing: A New Idea in Nursing
13333;Social Contexts, Agency, and Conflicts: Exploring Critical Aspects of Design for Future Smart Home Technologies
13334;Mitigating Matching Scarcity in Recruitment Recommendation Domains
13335;Summary of the 2019 International Conference on Software and System Processes (ICSSP 2019)
13336;Acrobats and Safety-Nets: Problematizing Large-Scale Agile Software Development
13337;Fluid Transformers and Creative Analogies: Exploring Large Language Models’ Capacity for Augmenting Cross-Domain Analogical Creativity
13338;Comparing Norm-Based and Role-Based Strategies for Robot Communication of Role-Grounded Moral Norms
13339;Dealing with Digital Service Closure
13340;Building Ethical Distributed Teams through Sustained Attention to Infrastructure
13341;A Conversational Approach for Modifying Service Mashups in IoT Environments
13342;Design and Implementation of Intelligent Simulation Drill System of Power Communication Access Network and Transmission Network
13343;Exploring Machine-like Behaviors for Socially Acceptable Robot Navigation in Elevators
13344;Production-Level Artificial Intelligence Applications in Semiconductor Manufacturing
13345;"From Pattern Language to Pattern Literacy: The Biosemiotic Underpinnings of ""Patterning"" and ""Languaging"""
13346;The Theory, Practice, and Ethical Challenges of Designing a Diversity-Aware Platform for Social Relations
13347;Technology Readiness Revisited: A Proposal for Extending the Scope of Impact Assessment of European Public Services
13348;A Declarative PCG Tool for Casual Users
13349;Applying Ability-Based Design Principles to Adaptive Outdoor Activities
13350;Should I Agree? Delegating Consent Decisions Beyond the Individual
13351;An Autonomy-Perspective on the Design of Assistive Technology Experiences of People with Multiple Sclerosis
13352;Employee Retention and Turnover in Global Software Development: Comparing in-House Offshoring and Offshore Outsourcing
13353;Concept Analysis in Programming Language Research: Done Well It is All Right
13354;"Evaluation of Programmable Domestic Eco-Systems: ""Living in It"" as an Experimental Method"
13355;Permaculture as a Foundation for Sustainable Interaction Design and UX
13356;"""Interview with Things"": A First-Thing Perspective to Understand the Scooter's Everyday Socio-Material Network in Taiwan"
13357;Implicit Communication in a Joint Action
13358;"""They're All Going out to Something Weird"": Workflow, Legacy and Metadata in the Music Production Process"
13359;Migrating EGovernment Services in the Cloud: A Capability Modelling Approach
13360;Local Villages in a Globally Connected Structure: A Case Study of Social Enterprise Media in the Multinational Workplace
13361;A Multimodal Annotation Schema for Non-Verbal Affective Analysis in the Health-Care Domain
13362;The Visual Thinking Gallery: A Five Year Retrospective
13363;Placing in Age: Transitioning to a New Home in Later Life
13364;Structuring Future Social Relations: The Politics of Care in Participatory Practice
13365;Providing Recommendations for Horizontal Career Change
13366;Design of Knowledge Management Systems
13367;Trust and Matching Algorithms for Selecting Suitable Agents
13368;Conceptualizing and Advancing Research Networking Systems
13369;Matchmaking in P2p E-Marketplaces: Soft Constraints and Compromise Matching
13370;Of Categorizers and Describers: An Evaluation of Quantitative Measures for Tagging Motivation
13371;Nonlinear News Production and Consumption: A Collaborative Approach
13372;Using NLG to Help Language-Impaired Users Tell Stories and Participate in Social Dialogues
13373;The DYONIPOS Innovation Framework: Research and Practice Hand in Hand
13374;Participation in Design Things
13375;Digital Budgets for Town Administrations: Participation, Transparency and Reverse Process Engineering
13376;
13377;The Importance of a Comprehensive and Integrative View of Modeling and Simulation
13378;Evaluating and Integrating Treebank Parsers on a Biomedical Corpus
13379;Expert Systems
13380;Beyond Applications: Interaction Substrates and Instruments
13381;Do Bridges Dream of Water Pollutants? Towards DreamsKG, a Knowledge Graph to Make Digital Access for Sustainable Environmental Assessment Come True
13382;Felt Ethics: Cultivating Ethical Sensibility in Design Practice
13383;Evaluating PDDL for Programming Production Cells: A Case Study
13384;InterWeave: Presenting Search Suggestions in Context Scaffolds Information Search and Synthesis
13385;Data Smells: Categories, Causes and Consequences, and Detection of Suspicious Data in AI-Based Systems
13386;Tracking Socio-Economic Activities in European Countries with Unconventional Data
13387;Diversity by Design? Balancing the Inclusion and Protection of Users in an Online Social Platform
13388;An Agent Organizational Method for Modeling the Complexity of the Design Process
13389;The Intelligent Agent NLP-Based Customer Service System
13390;HELIPORT: A Portable Platform for {FAIR Workflow | Metadata | Scientific Project Lifecycle} Management and Everything
13391;Task Modelling for Interactive System Design: A Survey of Historical Trends, Gaps and Future Needs
13392;Cybersecurity Standards in the Context of Operating System: Practical Aspects, Analysis, and Comparisons
13393;Embracing Companion Technologies
13394;System of Organizational Terms as a Theoretical Foundation for Team Management Automation
13395;Turker Tales: Integrating Tangential Play into Crowd Work
13396;Objects with Intent: Designing Everyday Things as Collaborative Partners
13397;OCR-D: An End-to-End Open Source OCR Framework for Historical Printed Documents
13398;Why Do You like to Drive Automated? A Context-Dependent Analysis of Highly Automated Driving to Elaborate Requirements for Intelligent User Interfaces
13399;On the Distinction between Implicit and Explicit Ethical Agency
13400;Software Ecosystem Platform for Recommendation Systems
13401;Metric-Based Evaluation of Multiagent Systems Models
13402;Automated Encoding of Clinical Guidelines into Computer-Interpretable Format
13403;Compliance Patterns: Harnessing Value Modeling and Legal Interpretation to Manage Regulatory Conversations
13404;Emergence of Human Language: A DEVS-Based Systems Approach
13405;Exploiting the Value of Data through Data Value Networks
13406;A Semantic-Web-Technology-Based Framework for Supporting Knowledge-Driven Digital Forensics
13407;From Cybersecurity to Collaborative Resiliency
13408;Using Hierarchical Skills for Optimized Task Assignment in Knowledge-Intensive Crowdsourcing
13409;Guiding the Selection of Security Patterns Based on Security Requirements and Pattern Classification
13410;
13411;
13412;Visualizing City Events on Search Engine: Tword the Search Infrustration for Smart City
13413;On the Discovery of Declarative Control Flows for Artful Processes
13414;A Civilized Cyberspace for Geoprivacy
13415;Consenting Agents: Semi-Autonomous Interactions for Ubiquitous Consent
13416;Examining Trust as Key Drivers in Smart Disclosure for Sustainable Consumption: The Case of I-Choose
13417;Ethnography of Scaling, or, How to a Fit a National Research Infrastructure in the Room
13418;The Pragmatic Web: Addressing Complex Communication in Public Administration Using Tailored Delivery
13419;A Comprehensive Approach to Trust Management
13420;Indeterministic Handling of Uncertain Decisions in Deduplication
13421;Adaptive Probabilistic Fission for Multimodal Systems
13422;A Serious Game for Building a Portuguese Lexical-Semantic Network
13423;User Profile Based Activities in Flexible Processes
13424;Legacy Job Titles in IT: The Search for Clarity
13425;Expert Recommendation Based on Social Drivers, Social Network Analysis, and Semantic Data Representation
13426;Context-Aware and Multilingual Information Extraction for a Tourist Recommender System
13427;Project Management as a Compass in Complex Decision Making Contexts: A Viable Systems Approach
13428;Automatic Mining of Cognitive Metadata Using Fuzzy Inference
13429;Towards a Feminist HCI Methodology: Social Science, Feminism, and HCI
13430;Taking Advice from Intelligent Systems: The Double-Edged Sword of Explanations
13431;Value Network Analysis for the Pragmatic Web: A Case of Logistic Innovation
13432;Analysis of Structural Relationships for Hierarchical Cluster Labeling
13433;Arguments for an Information-Centric Internetworking Architecture
13434;An Agenda for the next Generation Gazetteer: Geographic Information Contribution and Retrieval
13435;Comparing Chinese and German Blogs
13436;Coordination Support in Multi-Agent Systems
13437;Towards a Decision Model Based on Trust and Security Risk Management
13438;Towards User Psychological Profile
13439;Model-Based Ambient Analysis of Human Task Execution
13440;An Adaptive and Distributed Framework for Advanced IR
13441;The 100% Solution: What is a User to Do, and How Are We Helping?
13442;Trust-Based Enrollment in a Group in a Distributed Setting
13443;It Takes (at Least) Two: The Work to Make Romance Work
13444;Tackling Algorithmic Disability Discrimination in the Hiring Process: An Ethical, Legal and Technical Analysis
13445;Software and Content Design of a Browser-Based Mobile 4D VR Application to Explore Historical City Architecture
13446;A BERT-Based Two-Stage Model for Chinese Chengyu Recommendation
13447;Using Job Characteristics to Inform Interface Design for Industrial Maintenance Procedures
13448;"Speculative Data Work &amp; Dashboards: Designing Alternative Data Visions"
13449;Joining Together Online: The Trajectory of CSCW Scholarship on Group Formation
13450;Evaluating and Informing the Design of Chatbots
13451;The CENDARI Infrastructure
13452;A Review of Knowledge Management and Future Research Trend
13453;Medical Specialists Retrieval System Using Unified Medical Language System
13454;The Design of Digital Memorials: Scaffolds for Multicultural Communication Based on a Semiotic Analysis of Tombs
13455;Analyzing and Predicting Task Reminders
13456;End-User Development in Ambient Intelligence: A User Study
13457;A Reference Model for Simulating Agile Processes
13458;FEMwiki: Crowdsourcing Semantic Taxonomy and Wiki Input Todomain Experts While Keeping Editorial Control: Mission Possible!
13459;On Designing Migrating Agents: From Autonomous Virtual Agents to Intelligent Robotic Systems
13460;Fashion Thinking: Lessons from Fashion and Sustainable Interaction Design, Concepts and Issues
13461;Reasoning about Uncertain Information and Conflict Resolution through Trust Revision
13462;Digital Ecosystems: Challenges and Prospects
13463;Semantic Metadata in the News Production Process: Achievements and Challenges
13464;Integrating Linked Data into the Content Value Chain: A Review of News-Related Standards, Methodologies and Licensing Requirements
13465;Theory Lenses: Deriving Gameplay Design Patterns from Theories
13466;Digital Imagery as Meaning and Form in HCI and Design: An Introduction to the Visual Thinking Backpage Gallery
13467;Types of Shared Services Business Models in Public Administration
13468;A Videosurveillance Data Browsing Software Architecture for Forensics: From Trajectories Similarities to Video Fragments
13469;Talking NPCs in a Virtual Game World
13470;Extracting Formulaic and Free Text Clinical Research Articles Metadata Using Conditional Random Fields
13471;"""Integrated"" and ""Transcendent"" e-Government: Keys for Analyzing Organizational Structure and Governance"
13472;Argument Reconstruction and Socio-Technical Facilitation of Large Scale Argumentation
13473;The Preservation, Emulation, Migration, and Virtualization of Live Electronics for Performing Arts: An Overview of Musical and Technical Issues
13474;Group Memory Based on the Task Information
13475;The Tangible Desktop: A Multimodal Approach to Nonvisual Computing
13476;DICE: A Dataset of Italian Crime Event News
13477;VISCOUNTH: A Large-Scale Multilingual Visual Question Answering Dataset for Cultural Heritage
13478;Towards a Semantic Approach for Linked Dataspace, Model and Data Cards
13479;C-Suite Leadership of Digital Government
13480;Consent Verification Monitoring
13481;Business Insights Using Knowledge Graphs by Text Analytics in Dynamic Environments
13482;Context Injection in Expert Finding
13483;World Food Atlas for Food Navigation
13484;Conceptualizing Smart Government: Interrelations and Reciprocities with Smart City
13485;The Wind in Our Sails: Developing a Reusable and Maintainable Dutch Maritime History Knowledge Graph
13486;Report on the Third International Workshop on Semantic Web Meets Health Data Management (SWH 2020)
13487;Sociocultural Information Urban Space in Smart City Context
13488;Knowledge Translation
13489;Trusted AI and the Contribution of Trust Modeling in Multiagent Systems
13490;Scaffolding RAMI4.0-Exploration as Design Support
13491;Towards a Domain-Specific Language for the Renarration of Web Pages
13492;More than a Feeling: The MiFace Framework for Defining Facial Communication Mappings
13493;"""I'm an Addict"" and Other Sensemaking Devices: A Discourse Analysis of Self-Reflections on Lived Experience of Social Media"
13494;Towards Visualization Recommendation Systems
13495;Cyber Physical Systems Based Model-Driven Development for Precision Agriculture
13496;CURIOS: Connecting Community Heritage through Linked Data
13497;Semantic Work Process Analysis: A Reflexive Stakeholder Articulation Approach
13498;MIDAS: A Design Quality Assessment Method for Industrial Software
13499;Interacting with Social Networks of Intelligent Things and People in the World of Gastronomy
13500;The Creation of a Corpus of English Metalanguage
13501;The Lived Body in Design: Mapping the Terrain
13502;MovieClouds: Content-Based Overviews and Exploratory Browsing of Movies
13503;Building a Highly Consumable Semantic Model for Smarter Cities
13504;Public Process Management: A Method for Introducing Standard Business Reporting
13505;Computational Linguistics in Brazil: An Overview
13506;E-Government Informatics
13507;Virtual Humans for Assisted Health Care
13508;Cascaded E-Government: Toward Building a Multi-Purpose and Multi-Layer Data Model for Local e-Government in Palestine
13509;Leveraging Semantic Technologies for Enterprise Search
13510;DoDAF Limitations and Enhancements for the Capability Test Methodology
13511;Towards a Taxonomy of Agents and Multi-Agent Systems
13512;Using Semantic Authoring for Blissymbols Communication Boards
13513;Do You Mind? User Perceptions of Machine Consciousness
13514;Accessibility and Digital Inclusion: Utopia or a Great Challenge?
13515;How Are Conceptual Models Used in Industrial Software Development? A Descriptive Survey
13516;DASISH: An Initiative for a European Data Humanities Infrastructure
13517;E-Government: State and Perspectives
13518;An Adaptative and Compliant Forensics Admissibility Metrics Generation Methodology
13519;Multiple-Source Data Collection and Processing into a Graph Database Supporting Cultural Heritage Applications
13520;The Impact of the Digital Humanities in the Consistency of a Digital Warehouse: A Triple Play between Researchers, Information Specialists and Computer Scientists
13521;Material Speculation: Actual Artifacts for Critical Inquiry
13522;Design of Knowledge Management Info-Structures
13523;Advanced Agent Discovery Services
13524;E-Research for Linguists
13525;Understanding the Capabilities and Critical Success Factors in Collaborative Data Sharing Network: The Case of DataONE
13526;Computational Linguistics for Helping Requirements Elicitation: A Dream about Automated Software Development
13527;A Model of Normative Power
13528;Requirements-Driven Internetware Services Evaluation
13529;Intuitivit\'{e} et Incorporation Des Interactions Gestuelles Chez Les Utilisateurs de Jeux Vid\'{e}o
13530;The Googleplex
13531;Scara3D: 3-Dimensional HRI Integrated to a Distributed Control Architecture for Remote and Cooperative Actuation
13532;Organizing and Managing Personal Electronic Files: A Mechanical Engineer's Perspective
13533;Better Workflow Modelling of Production Processes: Re-Engineering Enterprise, Resource and Material Planning in Computational Logistics
13534;Off-the-Shelf Digital Tools as a Resource to Nurture the Commons
13535;Philosophers Living with the Tilting Bowl
13536;Being Photo-Visual in HCI and Design
13537;Social Set Analysis: Four Demonstrative Case Studies
13538;CXT-Cube: Contextual Text Cube Model and Aggregation Operator for Text OLAP
13539;Analytics as Heuristics: Technical Considerations for DOC
13540;Synthesis of Green IS Frameworks for Achieving Strong Environmental Sustainability in Organisations
13541;Understanding Agency in Interaction Design Materials
13542;Socio-Cognitive Aspects of Interoperability: Understanding Communication Task Environments among Different Organizations
13543;Communicating Uncertainty Information across Conceptual Boundaries
13544;Pattern-Oriented Knowledge Model for Architecture Design
23940;Teamwork assessment in the educational web of data: A learning analytics approach towards ISO 10018
23941;A new competency ontology for learning environments personalization
23942;Project - Competency Based Approach and the Ontological Model of Knowledge Representation of the Planned Learning
23943;MODEL OF ENGINEERING EDUCATION WITH THE USE OF THE COMPETENCE-PROJECT APPROACH, ONTOLOGICAL ENGINEERING AND SMART CONTRACTS OF KNOWLEDGE COMPONENTS
23944;Framing and facilitating complex problem-solving competences in interdisciplinary megaprojects: an institutional strategy to educate for sustainable development
23945;Enterprise education in schools and the role of competency frameworks
23946;An Ontology and a Software Framework for Competency Modeling and Management
23947;Improving Cognitive Decision-Making into Adaptive Educational Systems through a Diagnosis Tool based on the Competency Approach
23948;Application of Knowledge Graph in Water Conservancy Education Resource Organization under the Background of Big Data
23949;How employees perceive organizational learning: construct validation of the 25-item short form of the strategic learning assessment map (SF-SLAM)
23950;Intelligent System for Evaluating the Level of Formation of Professional Competencies of Students
23951;The ontology of teaching in transcultural contexts: Four voices of competence
23952;Recontextualizing Learning in Nursing Education: Taking an Ontological Turn
23953;Competency Based Approach: Modeling and Implementation
23954;Supervisor descriptions of veterinary student performance in the clinical workplace: a qualitative interview study
23955;Problematic of the Assessment Activity within Adaptive E-Learning Systems
23956;Application of best practices in university entrepreneurship education: Designing a new MBA program
23957;Multimodal Transduction and Translanguaging in Deaf Pedagogy
23958;An ontology-based model for competence management
23959;Pūpūkahi i Holomua: A Story of Hawaiian Education and a Theory of Change
23960;A Framework to Assist in Didactic Planning at Undergraduate Level
23961;The Linguistically Informed Virtue-Novice as Precocious: a Reply to Stichter’s The Skillfulness of Virtue
23962;Improving collaborative learning by personalization in Virtual Learning Environments using agents and competency-based ontology
23963;Integration of Competencies in an Ontology-Based Framework Supporting Teachers to Construct Learning Designs in the Domain of Sustainable Energy Education
23964;A semantic approach to expert system for e-Assessment of credentials and competencies
23965;Ontology-Based Smart System to Automate Higher Education Activities
23966;Finding “Otherness�? in Music and Pedagogy: A Critical Ontological Analysis of an Immersive International Music Education Exchange Program
23967;The foundation for future education, teaching, training, learning, and performing infrastructure - The open interoperability conceptual framework approach
23968;The Manipulation of Algebraic Expressions: Deepening of a Widespread Difficulties and New Characterizations
23969;'Being in' and 'feeling seen' in professional development as new teachers : the ontological layer(ing) of professional development practice
23970;How can science education foster students’ rooting?
23971;Valuing Prior Learning: Designing an ICT Artifact to Assess Professional Competences through Text Mining
23972;PLANNING OF THE KNOWLEDGE CONTENT OF THE EDUCATIONAL PROGRAM USING ONTOLOGICAL ENGINEERING AND DESIGN-COMPETENCE APPROACH
23973;Towards a common and semantic representation of e-portfolios
23974;Informatics in Undergraduate Medical Education: Analysis of Competency Frameworks and Practices Across North America
23975;Ontology-Based Reasoning for Educational Assistance in Noncommunicable Chronic Diseases
23976;An analysis of theoretical perspectives that define adult learners for effective and inclusive adult education policies
23977;AMIA Board white paper: definition of biomedical informatics and specification of core competencies for graduate education in the discipline
23978;Becoming a caring nurse – A Nordic study on students' learning and development in clinical education
23979;Abduction and entrepreneurial learning
23980;Systems thinking for systems leadership: promoting competency development for graduate students in sustainability studies
23981;Ontología compartida, una mirada desde las redes de aprendizaje, estado del arte
23982;Obstinate Actions-Oriented Behaviour towards Applying Theoractive Learning: An Ontology of Educational Learning and Leadership Theories in Practice
23983;Model-based learning: a synthesis of theory and research
23984;Learning experiences of adaptive experts: a reflexive thematic analysis
23985;Does specialty matter? A survey on 176 Italian neurosurgeons and orthopedic spine surgeons confirms similar competency for common spinal conditions and supports multidisciplinary teams in comprehensive and complex spinal care
23986;Interoperability Framework for Competences and Learning Outcomes
23987;A Novel Approach for Learning How to Automatically Match Job Offers and Candidate Profiles
23988;The development of ontological model for increasing the competitiveness of university graduates in information technologies
23989;Cloud computing and semantic web technologies for ubiquitous management of smart cities-related competences
23990;Ontological Flip Teaching: a Flip Teaching model based on knowledge management
23991;An Ontology to Formalize a Creative Problem Solving Activity
23992;Computational Assistant for the Assessment University Competencies in B-Learning Environments
23993;Comparison of knowledge during the assembly process of learning objects
23994;Integrative Technology for Creating Electronic Educational Resources
23995;Mental imagery and learning: a qualitative study in orthopaedic trauma surgery
23996;Modeling as Scientific Reasoning The Role of Abductive Reasoning for Modeling Competence
23997;Social Curation Experience: Towards Authentic Learning in Preservice Teacher Training
23998;Maps4Learning: Enacting Geo-Education to Enhance Student Achievement
23999;Ontological approach in the practice of the educational activity: paths formation of individual professional development of students
24000;“How Can I Build a Model if I Don’t Know the Answer to the Question?�?: Developing Student and Teacher Sky Scientist Ontologies Through Making
24001;DIGITAL COMPETENCES: A LOOK FROM THEIR APPRAISING CRITERIA ABOUT THE LEARNING STYLES
24002;A general model for competency repositories and its instantiation to the information systems domain
24003;Competence management in knowledge intensive organizations using consensual knowledge and ontologies
24004;Contesting Our Taken-for-Granted Understanding of Student Evaluation: Insights from a Team of Institutional Ethnographers
24005;ELO-Tool: Taking Action in the Challenge of Assembling Learning Objects
24006;Teaching and learning science in linguistically diverse classrooms
24007;Development of Ontology Based Competence Management Model for Non-Formal Education Services
24008;Ontology of Bio-Medical Educational Objectives (OBEO): ein Vorschlag für eine Ontologie medizinischer Lernziele / A proposal for an Ontology of Bio-Medical Educational Objectives (OBEO)
24009;Some reflections on the philosophical and pedagogical challenges of transforming education
24010;Threshold capabilities: Threshold concepts and knowledge capability linked through variation theory
24011;System Architecture of Data Warehousing with Ontologies to Enhance Digital Entrepreneurs’ Competencies for Higher Education
24012;Why ‘What Works’ Still Won’t Work: From Evidence-Based Education to Value-Based Education
24013;SYSTEMS OF COMPUTER ONTOLOGIES AS A MEANS TO FORM FUTURE ENGINEERING TEACHERS DESIGN COMPETENCES
24014;Model Based on Neutrosophic Ontologies for the Study of Entrepreneurship Competence
24015;ROLE OF ONTOLOGY IN THE SYSTEM OF FORMATION OF EDUCATIONAL AND COGNITIVE COMPETENCES ON PHYSICS OF SECONDARY SCHOOL PUPILS
24016;Ontology-Based Education/Industry Collaboration System
24017;Semi-automatic creation and exploitation of competence ontologies for trend aware profiling, matching and planning
24018;Exploring Automated Classification Approaches to Advance the Assessment of Collaborative Problem Solving Skills
24019;SOFTWARE IMPLEMENTATION OF INFORMATION-EDUCATIONAL SPACE BASED ON MULTI-AGENT TECHNOLOGY AND ONTOLOGICAL APPROACH
24020;Surgical portfolios: A systematic scoping review
24021;The compatibility principle: on philosophies in the assessment of clinical competence
24022;An Ontology-Based Multi-level Semantic Representation Model for Learning Objects Annotation
24023;Teachers’ Ontological Perspectives of Computational Thinking and Assessment: A Text Mining Approach
24024;Ontologies to integrate learning design and learning content
24025;Bridging Education and Labor Skills by a Novel Competency-Based Course Linked-Data Model
24026;Thomas Kuhn and Science Education: Learning from the Past and the Importance of History and Philosophy of Science
24027;Undergraduate nursing students' perceptions about creating culturally safe classrooms: Living the epistemology, ontology and pedagogy
24028;ON-SMMILE: Ontology Network-based Student Model for MultIple Learning Environments
24029;Using Ontologies for the E-learning System in Healthcare Human Resources Management
24030;Interprofessional practice: beyond competence
24031;Enhancing the Management Performance of Departmental Heads in Primary and Secondary Schools: PAR as a Practice-Enhancing Process
24032;CREATION OF IT-ORIENTED ONTOLOGICAL FRAMEWORK FOR THE PURPOSE OF MAKING EDUCATIONAL PROGRAMS ON THE BASE OF COMPETENCIES
24033;Language MOOCs: Providing Learning, Transcending Boundaries
24034;Towards a Semantic Framework for Lifelong Integrated Competency Management and Development
24035;
24036;MAPSS: An Intelligent Architecture for the Pedagogical Support
24037;How Surgeons Conceptualize Talent: A Qualitative Study Using Sport Science as a Lens
24038;Esquema para la actualización de Ontologías de Competencias en base al Procesamiento del Lenguaje Natural y la Minería Semántica
24039;Ontology-Based Approach for Human Competency Gap Analysis in Air Traffic Management
24040;Engineering of educational programs through the application of intelligent technologies
24041;Prescription writing through the lens of the threshold concept framework: a narrative review
24042;Why Don't You Tell Me What I Need to Know? Self-Flipped Classroom and Students' Personal Epistemology
24043;Towards a Bayesian Account of Perceptual Competence
24044;How to share the leadership competence among the team members in active learning scenarios: Before, during and after COVID-19 pandemic
24045;The competence management to improve the learning engagement
24046;Concept frame for curricular innovation in health care schools
24047;Computing with competencies: Modelling organizational capacities
24048;Uniform Assessment Of The Company's Employee's Competence Using Natural Language Processing Methods For Their Further Use In Corporate Knowledge Management Systems
24049;Competences and knowledge: Key-factors in the smart city of the future
24050;Knowledge Graph Based Hard Drive Failure Prediction
24051;Doxastic Deontology and Cognitive Competence
24052;A Use Case Diagrams ontology that can be used as common reference for Software Engineering education
24053;Learning Communities: A Project to Enhance the Development of English Communicative Competence
24054;Competence as a Key Concept of Educational Theory: A Semiotic Point of View
24055;Reclaiming the Ontological over the Epistemological: A Case Study into a New Zealand Primary School Disclosing an Embodied Culture of Teacher Inquiry
24056;'Being in' and 'feeling seen' in professional development as new teachers: the ontological layer(ing) of professional development practice
24057;Pedagogy of communion as promising educational approach for the achievement of global competencies
24058;Organisational learning and organisational design
24059;Education management in healthcare communities
24060;Categorical-ontological approach to information support of educational activities
24061;Towards Culture-Oriented Medical Philosophy, Education, Research and Practice
24062;Modeling competencies for supporting work-integrated learning in knowledge work
24063;A special issue on knowledge and competence management: Developing Enterprise solutions
24064;Competencies management and learning organizational memory
24065;Transferring makerspace activities to the classroom: a tension between two learning cultures
24066;An exploration of ruling relations and how they organize and regulate nursing education in the high-fidelity patient simulation laboratory
24067;Business semantics management: A case study for competency-centric HRM
24068;Evaluation of Digital Competence Profiles Using Dialetheic Logic
24069;Desarrollo de competencias metacognitivas e investigativas en docentes en formación mediante la incorporación de tecnologías digitales: aportes a la excelencia docente
24070;Development of an intelligent surgical training system for Thoracentesis
24071;A Semantically Data-Driven Classification Framework for Energy Consumption in Buildings
24072;Probabilistic Approaches to Vagueness and Semantic Competency
24073;
24074;A proposal for an adaptive Recommender System based on competences and ontologies
24075;Ontological approach to modeling innovation processes on the example of a distributed educational network of the University
24076;A Philosophical Analysis of Clinical Decision Making in Nursing
24077;Organizational unlearning as changes in beliefs and routines in organizations
24078;Methodology of developing an ontological model for the formation of content and assessment of ICT competencies of university students
24079;Obstinate Actions-Oriented Behaviour towards Applying Theoractive Learning: An Ontology of Educational Learning and Leadership Theories in Practice
24080;Ontology based intercultural patient practitioner assistive communications from qualitative gap analysis
24081;The Research on Medical Education Outcomes (ROMEO) Registry: Addressing Ethical and Practical Challenges of Using “Bigger,�? Longitudinal Educational Data
24082;Are contextual rather than personal factors at the basis of an anti-school culture? A Bayesian analysis of differences in intelligence, overexcitability, and learning patterns between (former) lower and higher-track students
24083;Warning: A Grade 7 Student Disrupts Narrative Boundaries
24084;The opportunities of cloud computing for managing competences and learning paths in pharmacy
24085;Competences memory map: A model for the representation of competences applied in education
24086;Knowledge management model: practical application for competency development
24087;Designing a work program for the discipline based on the elements of competencies
24088;Ontology for preserving the knowledge base of traditional dances (OTD)
24089;Sex, Love, and Paternalism
24090;Epistemic Disobedience and Grief in Academia
24091;EntreCompOnto: An Ontology for Semantic Representation of Entrepreneurship Competences
24092;Functional and Structural Integration without Competence Overstepping in Structured Semantic Knowledge Base System
24093;LEXI: A Semantic Tool to Enrich Lexical Competence of Language Learners
24094;A semantic web architecture for integrating competence management and learning paths
24095;Entrepreneurial Learning at the Boundary : How to Learn From a Local Cheese Maker
24096;Editorial: Perspectives on teachers’ transdisciplinary professional competence
24097;Internet Projecting as Means of Implementing the Federal State Educational Standards in Pedagogical University
24098;Personnel performance assessment in information systems outsourcing environments
24099;Alignment in Teacher Education and Distribution of Leadership: An Example Concerning Learning Study
